therapist_consistency_id,therapist_id,therapist_name,outlet_id,outlet_name,market_context,period_type,period_start,period_end,rolling_window_weeks,therapist_role,employment_type,active_flag,hours_available,hours_sold,utilization_percent,revenue_eur,yield_eur_per_sold_hour,revpath_proxy_eur_per_available_hour,avg_ticket_eur,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_impact_rate_percent,complaint_rate_percent,service_recovery_rate_percent,schedule_adherence_percent,attendance_reliability_percent,performance_level_score,utilization_stability_score,yield_stability_score,guest_quality_stability_score,commercial_consistency_score,attendance_consistency_score,variance_penalty_score,market_fairness_modifier_score,therapist_consistency_score_0_100,therapist_consistency_band,consistency_primary_gap,consistency_secondary_gap,consistency_variance_flag,coach_priority_flag,burnout_risk_flag,score_confidence_level,observed_weeks_count,observed_months_count,minimum_sample_rule_applied,data_coverage_flag,source_dependency_status,qa_status,audit_note,status
TCS_00001,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2017-01-01,2017-01-31,12,therapist,full_time,yes,148.08,101.25,68.38,6077.03,60.02,41.04,63.02,39.95,23.24,8.96,3.49,3.97,31.57,86.78,91.12,54.418499999999995,89.46000000000001,99.5,92.06,31.595,88.95,5.209999999999997,0,72.06,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00575,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2019-11-01,2019-11-30,12,therapist,full_time,yes,142.93,73.12,51.16,3974.8,54.36,27.81,57.08,42.15,22.89,15.32,4.64,4.12,32.26,87.6,84.68,46.688,93.32,93.84,91.76,32.519999999999996,86.14,5.960000000000001,0,68.57,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00576,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2019-12-01,2019-12-31,12,therapist,full_time,yes,154.04,96.98,62.96,5662.66,58.39,36.76,61.31,42.36,19.11,8.3,4.45,1.27,11.63,89.81,93.43,51.693,94.88,97.87,97.46,30.735,91.62,3.154,0,72.94,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00577,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2020-01-01,2020-01-31,12,therapist,full_time,yes,155.73,78.13,50.17,4375.28,56.0,28.1,58.8,50.77,21.45,9.15,2.35,1.76,16.09,92.5,86.03,47.99249999999999,92.33,95.47999999999999,96.48,36.11,89.265,5.228000000000005,0,70.57,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00578,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2020-02-01,2020-02-29,12,therapist,full_time,yes,152.69,88.34,57.86,5026.55,56.9,32.92,59.75,49.38,22.82,17.68,2.89,3.21,27.64,83.43,84.74,50.995999999999995,99.98,96.38,93.58,36.1,84.08500000000001,2.0980000000000003,0,72.46,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00579,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2020-03-01,2020-03-31,12,therapist,full_time,yes,140.67,31.32,22.26,1580.09,50.45,11.23,52.97,24.64,14.66,7.42,7.04,3.38,28.56,76.04,74.17,31.3435,64.42,89.93,93.24,19.65,75.105,18.935999999999996,0,52.89,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00580,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2020-04-01,2020-04-30,12,therapist,full_time,yes,161.86,45.37,28.03,2386.01,52.59,14.74,55.22,31.27,12.93,5.22,9.65,1.78,14.13,80.9,81.22,34.847,70.19,92.07,96.44,22.1,81.06,15.452000000000004,0,57.46,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00581,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2020-05-01,2020-05-31,12,therapist,full_time,yes,144.75,24.2,16.72,1333.42,55.1,9.21,57.86,29.61,12.83,6.86,10.45,3.38,27.76,87.71,80.16,31.502999999999997,58.879999999999995,94.58,93.24,21.22,83.935,19.292,0,54.22,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00582,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2020-06-01,2020-06-30,12,therapist,full_time,yes,158.5,47.52,29.98,2614.08,55.01,16.49,57.76,20.08,10.09,4.67,9.27,3.41,27.42,79.93,78.09,34.272,72.14,94.49,93.18,15.084999999999999,79.01,14.030000000000003,0,56.86,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00583,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2020-07-01,2020-07-31,12,therapist,full_time,yes,158.49,60.07,37.9,3371.73,56.13,21.27,58.94,36.71,14.84,5.47,7.39,3.84,33.02,84.97,92.18,40.643,80.06,95.61,92.32,25.775,88.575,10.5,0,63.57,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00584,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2020-08-01,2020-08-31,12,therapist,full_time,yes,159.86,78.35,49.01,4715.1,60.18,29.5,63.19,39.91,16.57,7.82,4.85,2.09,17.06,89.66,90.12,46.6885,91.16999999999999,99.66,95.82,28.24,89.89,4.0860000000000065,0,70.04,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00585,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2020-09-01,2020-09-30,12,therapist,full_time,yes,154.47,66.23,42.88,3588.34,54.18,23.23,56.89,29.98,15.97,6.97,6.03,1.74,13.4,87.5,90.52,40.863499999999995,85.03999999999999,93.66,96.52,22.975,89.00999999999999,8.868000000000006,0,64.63,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00586,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2020-10-01,2020-10-31,12,therapist,full_time,yes,152.19,71.9,47.24,3928.62,54.64,25.81,57.37,33.21,16.96,10.67,5.82,1.94,15.47,77.19,83.61,43.183499999999995,89.4,94.12,96.12,25.085,80.4,6.979999999999995,0,65.43,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00587,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2020-11-01,2020-11-30,12,therapist,full_time,yes,149.85,66.86,44.62,3641.2,54.46,24.3,57.18,40.45,14.96,8.58,7.95,2.1,16.75,85.42,93.01,42.9895,86.78,93.94,95.8,27.705000000000002,89.215,8.132000000000001,0,66.26,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00588,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2020-12-01,2020-12-31,12,therapist,full_time,yes,150.4,65.25,43.38,3599.84,55.17,23.94,57.93,37.8,10.24,9.14,5.83,4.17,34.08,86.34,86.68,41.6985,85.53999999999999,94.65,91.66,24.02,86.51,8.758000000000001,0,64.42,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00589,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2021-01-01,2021-01-31,12,therapist,full_time,yes,161.58,58.23,36.04,3394.81,58.3,21.01,61.21,34.36,16.58,9.74,7.2,1.88,14.21,77.42,91.51,40.660000000000004,78.19999999999999,97.78,96.24,25.47,84.465,9.984000000000004,0,63.47,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00590,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2021-02-01,2021-02-28,12,therapist,full_time,yes,143.23,61.44,42.9,3606.53,58.7,25.18,61.64,31.06,10.9,8.88,7.94,2.92,26.5,85.01,89.67,41.85399999999999,85.06,98.18,94.16,20.98,87.34,7.287999999999996,0,65.29,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00591,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2021-03-01,2021-03-31,12,therapist,full_time,yes,161.42,70.98,43.97,4008.24,56.47,24.83,59.29,40.04,17.76,5.78,6.31,2.47,21.74,87.89,87.47,43.824,86.13,95.94999999999999,95.06,28.9,87.68,7.662000000000006,0,66.67,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00592,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2021-04-01,2021-04-30,12,therapist,full_time,yes,144.48,58.86,40.74,3555.73,60.41,24.61,63.43,36.91,16.98,9.85,6.61,3.15,27.36,88.61,84.02,43.48599999999999,82.9,99.88999999999999,93.7,26.945,86.315,7.514000000000004,0,66.15,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00593,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2021-05-01,2021-05-31,12,therapist,full_time,yes,152.94,57.74,37.75,3205.72,55.52,20.96,58.3,32.01,14.82,10.84,7.82,1.35,11.19,79.41,84.27,39.66899999999999,79.91,95.0,97.3,23.415,81.84,10.306000000000001,0,62.41,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00594,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2021-06-01,2021-06-30,12,therapist,full_time,yes,158.03,79.21,50.12,4375.56,55.24,27.69,58.0,31.72,11.77,7.1,7.22,2.99,23.96,85.7,91.0,43.3995,92.28,94.72,94.02,21.744999999999997,88.35,5.798,0,66.91,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00595,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2021-07-01,2021-07-31,12,therapist,full_time,yes,143.47,50.37,35.11,2969.82,58.96,20.7,61.91,39.86,16.15,5.45,7.05,2.56,21.65,76.69,81.48,41.32599999999999,77.27,98.44,94.88,28.005,79.08500000000001,10.228000000000003,0,62.93,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00596,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2021-08-01,2021-08-31,12,therapist,full_time,yes,157.59,72.83,46.21,3981.62,54.67,25.27,57.4,31.17,12.29,5.74,5.15,3.75,31.61,86.93,83.38,41.827,88.37,94.15,92.5,21.73,85.155,7.7419999999999956,0,64.67,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00597,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2021-09-01,2021-09-30,12,therapist,full_time,yes,145.75,60.91,41.79,3561.41,58.47,24.44,61.39,35.24,10.06,10.53,4.26,3.55,30.45,90.08,80.39,41.885999999999996,83.94999999999999,97.94999999999999,92.9,22.650000000000002,85.235,7.95000000000001,0,64.7,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00598,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2021-10-01,2021-10-31,12,therapist,full_time,yes,150.14,54.3,36.17,3000.07,55.25,19.98,58.01,38.89,17.13,8.17,5.41,2.08,15.79,76.9,89.55,40.4,78.33,94.72999999999999,95.84,28.009999999999998,83.225,11.192000000000005,0,62.73,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00599,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2021-11-01,2021-11-30,12,therapist,full_time,yes,153.98,66.22,43.01,3556.01,53.7,23.09,56.39,29.55,15.59,5.38,7.46,3.52,30.09,80.67,81.24,40.61949999999999,85.16999999999999,93.18,92.96,22.57,80.955,9.364000000000004,0,62.79,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00600,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2021-12-01,2021-12-31,12,therapist,full_time,yes,145.36,60.59,41.68,3257.32,53.76,22.41,56.45,37.28,12.93,9.28,6.51,3.13,26.13,85.77,91.1,40.9355,83.84,93.24,93.74,25.105,88.435,9.794,0,64.08,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00601,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2022-01-01,2022-01-31,12,therapist,full_time,yes,147.36,77.32,52.47,4558.01,58.95,30.93,61.9,53.22,18.2,16.63,4.36,2.39,20.97,87.66,84.23,49.709999999999994,94.63,98.43,95.22,35.71,85.945,3.2539999999999996,0,71.69,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00602,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2022-02-01,2022-02-28,12,therapist,full_time,yes,140.15,80.99,57.79,4893.42,60.42,34.92,63.44,52.33,22.11,13.33,2.18,3.29,25.31,95.32,96.07,52.53949999999999,99.94999999999999,99.9,93.42,37.22,95.695,0.7180000000000023,0,75.64,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00603,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2022-03-01,2022-03-31,12,therapist,full_time,yes,142.99,76.47,53.48,4371.79,57.17,30.57,60.03,42.16,24.05,13.45,2.07,3.71,30.5,91.9,86.45,48.65899999999999,95.63999999999999,96.65,92.58,33.105,89.17500000000001,3.826000000000003,0,71.05,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00604,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2022-04-01,2022-04-30,12,therapist,full_time,yes,146.13,74.21,50.78,4480.8,60.38,30.66,63.4,50.24,20.5,8.97,4.8,4.09,36.7,84.52,96.85,49.517,92.94,99.86,91.82,35.370000000000005,90.685,3.6980000000000013,0,71.83,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00605,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2022-05-01,2022-05-31,12,therapist,full_time,yes,161.31,84.29,52.25,4680.62,55.53,29.02,58.31,43.06,15.94,17.72,2.24,2.37,17.85,93.71,93.99,46.573,94.41,95.00999999999999,95.26,29.5,93.85,4.706000000000006,0,70.33,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00606,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2022-06-01,2022-06-30,12,therapist,full_time,yes,138.15,74.31,53.79,4235.67,57.0,30.66,59.85,47.16,22.61,15.72,3.51,2.24,18.07,82.57,94.4,49.242,95.94999999999999,96.47999999999999,95.52,34.885,88.485,3.4760000000000084,0,71.72,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00607,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2022-07-01,2022-07-31,12,therapist,full_time,yes,156.34,101.95,65.21,6104.77,59.88,39.05,62.87,40.75,21.54,8.93,5.84,3.91,36.86,83.44,86.57,53.12499999999999,92.63000000000001,99.36,92.18,31.145,85.005,3.9859999999999967,0,71.68,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00608,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2022-08-01,2022-08-31,12,therapist,full_time,yes,154.74,81.23,52.49,4625.24,56.94,29.89,59.79,54.33,22.44,9.33,2.69,3.36,27.69,93.83,90.85,49.816,94.65,96.41999999999999,93.28,38.385,92.34,4.244000000000002,0,72.26,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00609,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2022-09-01,2022-09-30,12,therapist,full_time,yes,150.78,99.34,65.88,5550.13,55.87,36.81,58.66,51.5,17.24,9.22,5.13,1.71,13.68,93.51,92.69,52.9235,91.96000000000001,95.35,96.58,34.37,93.1,5.417999999999999,0,72.6,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00610,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2022-10-01,2022-10-31,12,therapist,full_time,yes,159.87,88.11,55.11,5217.87,59.22,32.64,62.18,43.72,27.21,17.14,2.17,1.89,15.88,92.33,86.2,50.654999999999994,97.27,98.69999999999999,96.22,35.465,89.265,1.9900000000000064,0,73.28,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
TCS_00611,TH_006,Therapist F,MLT_OUTLET_003,St Julians,Malta,monthly,2022-11-01,2022-11-30,12,therapist,full_time,yes,151.83,84.56,55.69,4867.27,57.56,32.06,60.44,41.41,15.29,13.71,4.07,3.93,33.11,91.03,92.45,48.142500000000005,97.85,97.03999999999999,92.14,28.349999999999998,91.74000000000001,2.830000000000006,0,71.33,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated
